selector,decision,chosen_policy,evidence_score,tau,false_safe,unsafe_accept,selected_truth_cvar,selected_truth_return,task,family,behavior,seed,natural_decision,budget_abstain,common_budget
Risk only,ACCEPT,constant_a017,0.027254,0.1172793333333333,0,0,0.1116136764705882,0.0103513676470588,monthly_me_inv,monthly two-characteristic,uniform_high_overlap,7,ACCEPT,False,80.0
SCROPE++,ACCEPT,constant_equal_weight_public,0.08365356192728357,0.1172793333333333,0,0,0.1081174035294117,0.0104941679411764,monthly_me_inv,monthly two-characteristic,uniform_high_overlap,17,ACCEPT,False,85.0
Support only,ABSTAIN,constant_equal_weight_public,12.0,0.1172793333333333,0,0,0.1081174035294117,0.0104941679411764,monthly_me_inv,monthly two-characteristic,uniform_high_overlap,17,ACCEPT,True,85.0
LCB only,ACCEPT,constant_a015,0.0202123956818627,0.1172793333333333,0,0,0.1156951176470588,0.0096123014705882,monthly_me_inv,monthly two-characteristic,uniform_high_overlap,17,ACCEPT,False,85.0
Risk only,ACCEPT,constant_a004,0.033392,0.1172793333333333,1,1,0.1473026764705882,0.0086128382352941,monthly_me_inv,monthly two-characteristic,uniform_high_overlap,17,ACCEPT,False,85.0
SCROPE++,ACCEPT,constant_a002,0.08365356192728357,0.1172793333333333,0,0,0.1129916470588235,0.0110455367647058,monthly_me_inv,monthly two-characteristic,uniform_high_overlap,27,ACCEPT,False,84.0
Support only,ABSTAIN,constant_a002,12.0,0.1172793333333333,0,0,0.1129916470588235,0.0110455367647058,monthly_me_inv,monthly two-characteristic,uniform_high_overlap,27,ACCEPT,True,84.0
LCB only,ACCEPT,constant_a002,0.0429173996148583,0.1172793333333333,0,0,0.1129916470588235,0.0110455367647058,monthly_me_inv,monthly two-characteristic,uniform_high_overlap,27,ACCEPT,False,84.0
Risk only,ACCEPT,constant_a013,0.0147659999999999,0.1172793333333333,0,0,0.1113063823529411,0.0103333161764705,monthly_me_inv,monthly two-characteristic,uniform_high_overlap,27,ACCEPT,False,84.0
SCROPE++,ACCEPT,constant_a015,0.08365356192728357,0.12009956,1,1,0.1319454117647059,0.0106581176470588,monthly_me_op,monthly two-characteristic,adversarial_support_mismatch,7,ACCEPT,False,80.0
Support only,ACCEPT,constant_a000,31.00000000000002,0.12009956,0,1,0.143995794117647,0.0078182279411764,monthly_me_op,monthly two-characteristic,adversarial_support_mismatch,7,ACCEPT,False,80.0
LCB only,ACCEPT,ridge_return_train_only,0.0695750065097369,0.12009956,0,0,0.1176218529411764,0.0092846470588235,monthly_me_op,monthly two-characteristic,adversarial_support_mismatch,7,ACCEPT,False,80.0
Risk only,ACCEPT,constant_a020,-0.0110949999999999,0.12009956,0,0,0.1115066764705882,0.0090550147058823,monthly_me_op,monthly two-characteristic,adversarial_support_mismatch,7,ACCEPT,False,80.0
SCROPE++,ACCEPT,constant_a015,0.08365356192728357,0.12009956,1,1,0.1319454117647059,0.0106581176470588,monthly_me_op,monthly two-characteristic,adversarial_support_mismatch,17,ACCEPT,False,85.0
Support only,ACCEPT,constant_a000,31.00000000000002,0.12009956,0,1,0.143995794117647,0.0078182279411764,monthly_me_op,monthly two-characteristic,adversarial_support_mismatch,17,ACCEPT,False,85.0
LCB only,ACCEPT,ridge_return_train_only,0.0745987269404278,0.12009956,0,0,0.1176218529411764,0.0095352205882352,monthly_me_op,monthly two-characteristic,adversarial_support_mismatch,17,ACCEPT,False,85.0
Risk only,ACCEPT,constant_a001,0.0547369999999999,0.12009956,0,0,0.1089237647058823,0.0105364485294117,monthly_me_op,monthly two-characteristic,adversarial_support_mismatch,17,ACCEPT,False,85.0
SCROPE++,ACCEPT,constant_a015,0.08365356192728357,0.12009956,1,1,0.1319454117647059,0.0106581176470588,monthly_me_op,monthly two-characteristic,adversarial_support_mismatch,27,ACCEPT,False,84.0
Support only,ACCEPT,constant_a000,31.00000000000002,0.12009956,0,1,0.143995794117647,0.0078182279411764,monthly_me_op,monthly two-characteristic,adversarial_support_mismatch,27,ACCEPT,False,84.0
LCB only,ACCEPT,ridge_return_train_only,0.0727876784504278,0.12009956,0,0,0.1176218529411764,0.0082224411764705,monthly_me_op,monthly two-characteristic,adversarial_support_mismatch,27,ACCEPT,False,84.0
Risk only,ACCEPT,constant_a001,0.0547369999999999,0.12009956,0,0,0.1089237647058823,0.0105364485294117,monthly_me_op,monthly two-characteristic,adversarial_support_mismatch,27,ACCEPT,False,84.0
SCROPE++,ACCEPT,ridge_return_train_only,0.07626367129766476,0.12009956,0,0,0.1147548235294117,0.0147712205882352,monthly_me_op,monthly two-characteristic,epsilon_greedy_momentum,7,ACCEPT,False,80.0
Support only,ACCEPT,momentum_12,126.99999999999991,0.12009956,0,1,0.1205979705882352,0.0095300955882352,monthly_me_op,monthly two-characteristic,epsilon_greedy_momentum,7,ACCEPT,False,80.0
LCB only,ACCEPT,ridge_return_train_only,0.0927187109240172,0.12009956,0,0,0.1147548235294117,0.0147712205882352,monthly_me_op,monthly two-characteristic,epsilon_greedy_momentum,7,ACCEPT,False,80.0
Risk only,ABSTAIN,constant_a021,-0.016422,0.12009956,0,0,0.1092373235294117,0.010937625,monthly_me_op,monthly two-characteristic,epsilon_greedy_momentum,7,ACCEPT,True,80.0
SCROPE++,ACCEPT,low_vol_12,0.11321312444575826,0.12009956,0,0,0.0857303235294117,0.0112854779411764,monthly_me_op,monthly two-characteristic,epsilon_greedy_momentum,17,ACCEPT,False,85.0
Support only,ACCEPT,momentum_12,125.99999999999991,0.12009956,1,1,0.1205979705882352,0.0095300955882352,monthly_me_op,monthly two-characteristic,epsilon_greedy_momentum,17,ACCEPT,False,85.0
LCB only,ACCEPT,low_vol_12,0.0257501095563598,0.12009956,0,0,0.0857303235294117,0.0112854779411764,monthly_me_op,monthly two-characteristic,epsilon_greedy_momentum,17,ACCEPT,False,85.0
Risk only,ABSTAIN,constant_a018,-0.021453,0.12009956,0,0,0.1117949705882352,0.0109289852941176,monthly_me_op,monthly two-characteristic,epsilon_greedy_momentum,17,ACCEPT,True,85.0
SCROPE++,ACCEPT,ridge_return_train_only,0.07626367129766476,0.12009956,1,1,0.1362561176470588,0.0081830808823529,monthly_me_op,monthly two-characteristic,epsilon_greedy_momentum,27,ACCEPT,False,84.0
Support only,ACCEPT,momentum_12,126.99999999999991,0.12009956,0,1,0.1205979705882352,0.0095300955882352,monthly_me_op,monthly two-characteristic,epsilon_greedy_momentum,27,ACCEPT,False,84.0
LCB only,ACCEPT,ridge_return_train_only,0.1148100183014009,0.12009956,1,1,0.1362561176470588,0.0081830808823529,monthly_me_op,monthly two-characteristic,epsilon_greedy_momentum,27,ACCEPT,False,84.0
Risk only,ACCEPT,constant_a015,0.013496,0.12009956,1,1,0.1319454117647059,0.0106581176470588,monthly_me_op,monthly two-characteristic,epsilon_greedy_momentum,27,ACCEPT,False,84.0
SCROPE++,ACCEPT,constant_a024,0.11321312444575815,0.12009956,0,0,0.0835320294117647,0.012477125,monthly_me_op,monthly two-characteristic,low_overlap_concentration,7,ACCEPT,False,80.0
Support only,ACCEPT,momentum_12,134.9999999999996,0.12009956,0,1,0.1205979705882352,0.0095300955882352,monthly_me_op,monthly two-characteristic,low_overlap_concentration,7,ACCEPT,False,80.0
LCB only,ACCEPT,ridge_return_train_only,0.1305497494392703,0.12009956,0,1,0.1402162647058823,0.0102484632352941,monthly_me_op,monthly two-characteristic,low_overlap_concentration,7,ACCEPT,False,80.0
Risk only,ABSTAIN,constant_a021,-0.016422,0.12009956,0,0,0.1092373235294117,0.010937625,monthly_me_op,monthly two-characteristic,low_overlap_concentration,7,ACCEPT,True,80.0
SCROPE++,ACCEPT,constant_a024,0.11321312444575815,0.12009956,0,0,0.0835320294117647,0.012477125,monthly_me_op,monthly two-characteristic,low_overlap_concentration,17,ACCEPT,False,85.0
Support only,ACCEPT,momentum_12,134.9999999999996,0.12009956,0,1,0.1205979705882352,0.0095300955882352,monthly_me_op,monthly two-characteristic,low_overlap_concentration,17,ACCEPT,False,85.0
LCB only,ACCEPT,ridge_return_train_only,0.1247632369373188,0.12009956,0,1,0.1402162647058823,0.0101548529411764,monthly_me_op,monthly two-characteristic,low_overlap_concentration,17,ACCEPT,False,85.0
Risk only,ABSTAIN,constant_a021,-0.016422,0.12009956,0,0,0.1092373235294117,0.010937625,monthly_me_op,monthly two-characteristic,low_overlap_concentration,17,ACCEPT,True,85.0
SCROPE++,ACCEPT,constant_a024,0.11321312444575815,0.12009956,0,0,0.0835320294117647,0.012477125,monthly_me_op,monthly two-characteristic,low_overlap_concentration,27,ACCEPT,False,84.0
Support only,ACCEPT,momentum_12,134.9999999999996,0.12009956,0,1,0.1205979705882352,0.0095300955882352,monthly_me_op,monthly two-characteristic,low_overlap_concentration,27,ACCEPT,False,84.0
LCB only,ACCEPT,ridge_return_train_only,0.1221944011621567,0.12009956,0,1,0.1471483235294117,0.0102169926470588,monthly_me_op,monthly two-characteristic,low_overlap_concentration,27,ACCEPT,False,84.0
Risk only,ABSTAIN,constant_a021,-0.016422,0.12009956,0,0,0.1092373235294117,0.010937625,monthly_me_op,monthly two-characteristic,low_overlap_concentration,27,ACCEPT,True,84.0
SCROPE++,ACCEPT,risk_adjusted_12,0.11187566266581006,0.12009956,0,0,0.0823198823529411,0.010101294117647,monthly_me_op,monthly two-characteristic,market_state_mixed,7,ACCEPT,False,80.0
Support only,ABSTAIN,risk_adjusted_12,15.81901467193741,0.12009956,0,0,0.0823198823529411,0.010101294117647,monthly_me_op,monthly two-characteristic,market_state_mixed,7,ACCEPT,True,80.0
LCB only,ACCEPT,constant_a006,0.0110497019555555,0.12009956,0,0,0.113282088235294,0.0101199411764705,monthly_me_op,monthly two-characteristic,market_state_mixed,7,ACCEPT,False,80.0
Risk only,ACCEPT,ridge_return_train_only,-0.003764,0.12009956,0,0,0.1117659999999999,0.0111179117647058,monthly_me_op,monthly two-characteristic,market_state_mixed,7,ACCEPT,False,80.0
SCROPE++,ACCEPT,low_vol_12,0.08438275680375373,0.12009956,0,0,0.0857303235294117,0.0112854779411764,monthly_me_op,monthly two-characteristic,market_state_mixed,17,ACCEPT,False,85.0
Support only,ABSTAIN,risk_adjusted_12,23.21820219888853,0.12009956,0,0,0.0823198823529411,0.010101294117647,monthly_me_op,monthly two-characteristic,market_state_mixed,17,ACCEPT,True,85.0
LCB only,ACCEPT,constant_a015,0.0134784232332304,0.12009956,1,1,0.1319454117647059,0.0106581176470588,monthly_me_op,monthly two-characteristic,market_state_mixed,17,ACCEPT,False,85.0
Risk only,ACCEPT,constant_a015,0.0143839999999999,0.12009956,1,1,0.1319454117647059,0.0106581176470588,monthly_me_op,monthly two-characteristic,market_state_mixed,17,ACCEPT,False,85.0
SCROPE++,ACCEPT,constant_a023,0.08231422299831836,0.12009956,0,0,0.0891009117647058,0.0134625147058823,monthly_me_op,monthly two-characteristic,market_state_mixed,27,ACCEPT,False,84.0
Support only,ABSTAIN,risk_adjusted_12,17.462953089854224,0.12009956,0,0,0.0823198823529411,0.010101294117647,monthly_me_op,monthly two-characteristic,market_state_mixed,27,ACCEPT,True,84.0
LCB only,ACCEPT,constant_a020,0.0469811642850669,0.12009956,0,0,0.1115066764705882,0.0090550147058823,monthly_me_op,monthly two-characteristic,market_state_mixed,27,ACCEPT,False,84.0
Risk only,ACCEPT,constant_a018,0.0067929999999999,0.12009956,0,0,0.1117949705882352,0.0109289852941176,monthly_me_op,monthly two-characteristic,market_state_mixed,27,ACCEPT,False,84.0
SCROPE++,ACCEPT,constant_a024,0.11321312444575826,0.12009956,0,0,0.0835320294117647,0.012477125,monthly_me_op,monthly two-characteristic,return_seeking_recent_winner,7,ACCEPT,False,80.0
Support only,ACCEPT,momentum_12,132.99999999999932,0.12009956,0,1,0.1205979705882352,0.0095300955882352,monthly_me_op,monthly two-characteristic,return_seeking_recent_winner,7,ACCEPT,False,80.0
LCB only,ACCEPT,ridge_return_train_only,0.1350355875694809,0.12009956,0,1,0.1402162647058823,0.0105298676470588,monthly_me_op,monthly two-characteristic,return_seeking_recent_winner,7,ACCEPT,False,80.0
Risk only,ABSTAIN,constant_a010,-0.018423,0.12009956,0,0,0.1219669117647058,0.0096590588235294,monthly_me_op,monthly two-characteristic,return_seeking_recent_winner,7,ACCEPT,True,80.0
SCROPE++,ACCEPT,constant_a024,0.11321312444575826,0.12009956,0,0,0.0835320294117647,0.012477125,monthly_me_op,monthly two-characteristic,return_seeking_recent_winner,17,ACCEPT,False,85.0
Support only,ACCEPT,momentum_12,132.99999999999932,0.12009956,0,1,0.1205979705882352,0.0095300955882352,monthly_me_op,monthly two-characteristic,return_seeking_recent_winner,17,ACCEPT,False,85.0
LCB only,ACCEPT,ridge_return_train_only,0.1302235948504682,0.12009956,0,1,0.1356756764705882,0.0111388014705882,monthly_me_op,monthly two-characteristic,return_seeking_recent_winner,17,ACCEPT,False,85.0
Risk only,ABSTAIN,constant_a021,-0.016422,0.12009956,0,0,0.1092373235294117,0.010937625,monthly_me_op,monthly two-characteristic,return_seeking_recent_winner,17,ACCEPT,True,85.0
SCROPE++,ACCEPT,constant_a024,0.11321312444575826,0.12009956,0,0,0.0835320294117647,0.012477125,monthly_me_op,monthly two-characteristic,return_seeking_recent_winner,27,ACCEPT,False,84.0
Support only,ACCEPT,momentum_12,132.99999999999932,0.12009956,0,1,0.1205979705882352,0.0095300955882352,monthly_me_op,monthly two-characteristic,return_seeking_recent_winner,27,ACCEPT,False,84.0
LCB only,ACCEPT,constant_a024,0.0667404807171288,0.12009956,0,0,0.0835320294117647,0.012477125,monthly_me_op,monthly two-characteristic,return_seeking_recent_winner,27,ACCEPT,False,84.0
Risk only,ABSTAIN,constant_a021,-0.016422,0.12009956,0,0,0.1092373235294117,0.010937625,monthly_me_op,monthly two-characteristic,return_seeking_recent_winner,27,ACCEPT,True,84.0
SCROPE++,ACCEPT,constant_a022,0.07480927613467014,0.12009956,0,0,0.0982093823529411,0.0114075808823529,monthly_me_op,monthly two-characteristic,risk_averse_low_volatility,7,ACCEPT,False,80.0
Support only,ABSTAIN,constant_a022,10.80319124654357,0.12009956,0,0,0.0982093823529411,0.0114075808823529,monthly_me_op,monthly two-characteristic,risk_averse_low_volatility,7,ACCEPT,True,80.0
LCB only,ACCEPT,constant_a006,0.0147968996439887,0.12009956,0,0,0.113282088235294,0.0101199411764705,monthly_me_op,monthly two-characteristic,risk_averse_low_volatility,7,ACCEPT,False,80.0
Risk only,ACCEPT,constant_a006,0.018861,0.12009956,0,0,0.113282088235294,0.0101199411764705,monthly_me_op,monthly two-characteristic,risk_averse_low_volatility,7,ACCEPT,False,80.0
SCROPE++,ACCEPT,constant_a024,0.08118954473061513,0.12009956,0,0,0.0835320294117647,0.012477125,monthly_me_op,monthly two-characteristic,risk_averse_low_volatility,17,ACCEPT,False,85.0
Support only,ABSTAIN,risk_adjusted_12,12.418985613372357,0.12009956,0,0,0.0823198823529411,0.010101294117647,monthly_me_op,monthly two-characteristic,risk_averse_low_volatility,17,ACCEPT,True,85.0
LCB only,ACCEPT,constant_a023,0.0129149764237601,0.12009956,0,0,0.0891009117647058,0.0134625147058823,monthly_me_op,monthly two-characteristic,risk_averse_low_volatility,17,ACCEPT,False,85.0
Risk only,ACCEPT,constant_a023,0.0113199999999999,0.12009956,0,0,0.0891009117647058,0.0134625147058823,monthly_me_op,monthly two-characteristic,risk_averse_low_volatility,17,ACCEPT,False,85.0
SCROPE++,ACCEPT,constant_a001,0.07525816352692705,0.12009956,0,0,0.1089237647058823,0.0105364485294117,monthly_me_op,monthly two-characteristic,risk_averse_low_volatility,27,ACCEPT,False,84.0
Support only,ABSTAIN,constant_a001,10.863934688463743,0.12009956,0,0,0.1089237647058823,0.0105364485294117,monthly_me_op,monthly two-characteristic,risk_averse_low_volatility,27,ACCEPT,True,84.0
LCB only,ACCEPT,constant_a013,0.0116521125333333,0.12009956,0,0,0.1147685882352941,0.0113784558823529,monthly_me_op,monthly two-characteristic,risk_averse_low_volatility,27,ACCEPT,False,84.0
Risk only,ACCEPT,low_vol_12,0.010521,0.12009956,0,0,0.0857303235294117,0.0112854779411764,monthly_me_op,monthly two-characteristic,risk_averse_low_volatility,27,ACCEPT,False,84.0
SCROPE++,ACCEPT,constant_a001,0.09029948501394147,0.12009956,0,0,0.1089237647058823,0.0105364485294117,monthly_me_op,monthly two-characteristic,softmax_high_entropy,7,ACCEPT,False,80.0
Support only,ABSTAIN,constant_a001,12.899326312086565,0.12009956,0,0,0.1089237647058823,0.0105364485294117,monthly_me_op,monthly two-characteristic,softmax_high_entropy,7,ACCEPT,True,80.0
LCB only,ACCEPT,momentum_12,0.0163863223655803,0.12009956,0,1,0.1205979705882352,0.0095300955882352,monthly_me_op,monthly two-characteristic,softmax_high_entropy,7,ACCEPT,False,80.0
Risk only,ACCEPT,risk_adjusted_12,0.0067929999999999,0.12009956,0,0,0.0823198823529411,0.010101294117647,monthly_me_op,monthly two-characteristic,softmax_high_entropy,7,ACCEPT,False,80.0
SCROPE++,ABSTAIN,,-inf,0.12009956,0,0,,,monthly_me_op,monthly two-characteristic,softmax_high_entropy,17,ABSTAIN,False,85.0
Support only,ABSTAIN,,-inf,0.12009956,0,0,,,monthly_me_op,monthly two-characteristic,softmax_high_entropy,17,ABSTAIN,False,85.0
LCB only,ACCEPT,constant_a007,0.0175791446212028,0.12009956,0,0,0.1148998529411764,0.0111173823529411,monthly_me_op,monthly two-characteristic,softmax_high_entropy,17,ACCEPT,False,85.0
Risk only,ACCEPT,constant_a007,0.023497,0.12009956,0,0,0.1148998529411764,0.0111173823529411,monthly_me_op,monthly two-characteristic,softmax_high_entropy,17,ACCEPT,False,85.0
SCROPE++,ACCEPT,constant_a014,0.0758236883604475,0.12009956,1,1,0.1312996176470588,0.0084163382352941,monthly_me_op,monthly two-characteristic,softmax_high_entropy,27,ACCEPT,False,84.0
Support only,ABSTAIN,constant_a014,10.940461508935742,0.12009956,0,0,0.1312996176470588,0.0084163382352941,monthly_me_op,monthly two-characteristic,softmax_high_entropy,27,ACCEPT,True,84.0
LCB only,ACCEPT,low_vol_12,0.00829890523761,0.12009956,0,0,0.0857303235294117,0.0112854779411764,monthly_me_op,monthly two-characteristic,softmax_high_entropy,27,ACCEPT,False,84.0
Risk only,ACCEPT,constant_a019,0.001432,0.12009956,0,0,0.1007386176470588,0.0099144926470588,monthly_me_op,monthly two-characteristic,softmax_high_entropy,27,ACCEPT,False,84.0
SCROPE++,ABSTAIN,,-inf,0.12009956,0,0,,,monthly_me_op,monthly two-characteristic,uniform_high_overlap,7,ABSTAIN,False,80.0
Support only,ABSTAIN,,-inf,0.12009956,0,0,,,monthly_me_op,monthly two-characteristic,uniform_high_overlap,7,ABSTAIN,False,80.0
LCB only,ACCEPT,constant_a018,0.0156280265704826,0.12009956,0,0,0.1117949705882352,0.0109289852941176,monthly_me_op,monthly two-characteristic,uniform_high_overlap,7,ACCEPT,False,80.0
Risk only,ACCEPT,constant_a010,0.00343,0.12009956,1,1,0.1219669117647058,0.0096590588235294,monthly_me_op,monthly two-characteristic,uniform_high_overlap,7,ACCEPT,False,80.0
SCROPE++,ACCEPT,constant_a024,0.09104345255690216,0.12009956,0,0,0.0835320294117647,0.012477125,monthly_me_op,monthly two-characteristic,uniform_high_overlap,17,ACCEPT,False,85.0
Support only,ABSTAIN,constant_a024,13.0,0.12009956,0,0,0.0835320294117647,0.012477125,monthly_me_op,monthly two-characteristic,uniform_high_overlap,17,ACCEPT,True,85.0
LCB only,ACCEPT,risk_adjusted_12,0.0278083480423682,0.12009956,0,0,0.0823198823529411,0.010101294117647,monthly_me_op,monthly two-characteristic,uniform_high_overlap,17,ACCEPT,False,85.0
Risk only,ACCEPT,momentum_12,0.0293599999999999,0.12009956,1,1,0.1205979705882352,0.0095300955882352,monthly_me_op,monthly two-characteristic,uniform_high_overlap,17,ACCEPT,False,85.0
SCROPE++,ABSTAIN,,-inf,0.12009956,0,0,,,monthly_me_op,monthly two-characteristic,uniform_high_overlap,27,ABSTAIN,False,84.0
Support only,ABSTAIN,,-inf,0.12009956,0,0,,,monthly_me_op,monthly two-characteristic,uniform_high_overlap,27,ABSTAIN,False,84.0
LCB only,ACCEPT,constant_a007,0.0098583135620915,0.12009956,0,0,0.1148998529411764,0.0111173823529411,monthly_me_op,monthly two-characteristic,uniform_high_overlap,27,ACCEPT,False,84.0
Risk only,ACCEPT,constant_a023,-0.002214,0.12009956,0,0,0.0891009117647058,0.0134625147058823,monthly_me_op,monthly two-characteristic,uniform_high_overlap,27,ACCEPT,False,84.0
SCROPE++,ACCEPT,constant_a010,0.11321312444575837,0.1129765837037037,0,0,0.1009038529411764,0.0063881617647058,monthly_op_inv,monthly two-characteristic,adversarial_support_mismatch,7,ACCEPT,False,80.0
Support only,ABSTAIN,constant_a004,27.00000000000002,0.1129765837037037,0,0,0.1508909705882352,0.0083111323529411,monthly_op_inv,monthly two-characteristic,adversarial_support_mismatch,7,ACCEPT,True,80.0
LCB only,ACCEPT,ridge_return_train_only,0.0617008811176613,0.1129765837037037,0,0,0.1080449411764706,0.0180760588235294,monthly_op_inv,monthly two-characteristic,adversarial_support_mismatch,7,ACCEPT,False,80.0
Risk only,ABSTAIN,low_vol_12,-0.023697,0.1129765837037037,0,0,0.0978461470588235,0.0105306,monthly_op_inv,monthly two-characteristic,adversarial_support_mismatch,7,ACCEPT,True,80.0
SCROPE++,ACCEPT,constant_a010,0.11321312444575837,0.1129765837037037,0,0,0.1009038529411764,0.0063881617647058,monthly_op_inv,monthly two-characteristic,adversarial_support_mismatch,17,ACCEPT,False,85.0
Support only,ACCEPT,constant_a004,27.00000000000002,0.1129765837037037,0,1,0.1508909705882352,0.0083111323529411,monthly_op_inv,monthly two-characteristic,adversarial_support_mismatch,17,ACCEPT,False,85.0
LCB only,ACCEPT,ridge_return_train_only,0.0629445689404587,0.1129765837037037,0,0,0.1080449411764706,0.0181353308823529,monthly_op_inv,monthly two-characteristic,adversarial_support_mismatch,17,ACCEPT,False,85.0
Risk only,ABSTAIN,low_vol_12,-0.023697,0.1129765837037037,0,0,0.0978461470588235,0.0105306,monthly_op_inv,monthly two-characteristic,adversarial_support_mismatch,17,ACCEPT,True,85.0
SCROPE++,ACCEPT,constant_a010,0.11321312444575837,0.1129765837037037,0,0,0.1009038529411764,0.0063881617647058,monthly_op_inv,monthly two-characteristic,adversarial_support_mismatch,27,ACCEPT,False,84.0
Support only,ACCEPT,constant_a004,27.00000000000002,0.1129765837037037,0,1,0.1508909705882352,0.0083111323529411,monthly_op_inv,monthly two-characteristic,adversarial_support_mismatch,27,ACCEPT,False,84.0
LCB only,ACCEPT,ridge_return_train_only,0.062085793644389,0.1129765837037037,0,0,0.1054375882352941,0.0178451323529411,monthly_op_inv,monthly two-characteristic,adversarial_support_mismatch,27,ACCEPT,False,84.0
Risk only,ABSTAIN,constant_a011,-0.016613,0.1129765837037037,0,0,0.1144768529411764,0.0103972794117647,monthly_op_inv,monthly two-characteristic,adversarial_support_mismatch,27,ACCEPT,True,84.0
SCROPE++,ACCEPT,risk_adjusted_12,0.16010028902220055,0.1129765837037037,0,0,0.1003040588235294,0.0146514558823529,monthly_op_inv,monthly two-characteristic,epsilon_greedy_momentum,7,ACCEPT,False,80.0
Support only,ACCEPT,momentum_12,118.99999999999967,0.1129765837037037,0,1,0.1192434999999999,0.0138855882352941,monthly_op_inv,monthly two-characteristic,epsilon_greedy_momentum,7,ACCEPT,False,80.0
LCB only,ACCEPT,constant_a023,0.0257871480973245,0.1129765837037037,0,0,0.0838408823529411,0.0115185735294117,monthly_op_inv,monthly two-characteristic,epsilon_greedy_momentum,7,ACCEPT,False,80.0
Risk only,ACCEPT,constant_a016,0.0127599999999999,0.1129765837037037,0,0,0.0860255588235294,0.0132224926470588,monthly_op_inv,monthly two-characteristic,epsilon_greedy_momentum,7,ACCEPT,False,80.0
SCROPE++,ACCEPT,constant_a007,0.0,0.1129765837037037,1,1,0.1169292352941176,0.0106248455882352,monthly_op_inv,monthly two-characteristic,epsilon_greedy_momentum,17,ACCEPT,False,85.0
Support only,ACCEPT,momentum_12,123.99999999999986,0.1129765837037037,0,1,0.1192434999999999,0.0138855882352941,monthly_op_inv,monthly two-characteristic,epsilon_greedy_momentum,17,ACCEPT,False,85.0
LCB only,ACCEPT,constant_a024,0.0297539095549514,0.1129765837037037,0,1,0.1198806176470588,0.0111216764705882,monthly_op_inv,monthly two-characteristic,epsilon_greedy_momentum,17,ACCEPT,False,85.0
Risk only,ABSTAIN,ridge_return_train_only,-0.027757,0.1129765837037037,0,0,0.0844563235294117,0.0163182720588235,monthly_op_inv,monthly two-characteristic,epsilon_greedy_momentum,17,ACCEPT,True,85.0
SCROPE++,REJECT,constant_a024,13.000000000000002,0.1129765837037037,0,0,0.1198806176470588,0.0111216764705882,monthly_op_inv,monthly two-characteristic,epsilon_greedy_momentum,27,REJECT,False,84.0
Support only,ACCEPT,momentum_12,122.99999999999984,0.1129765837037037,0,1,0.1192434999999999,0.0138855882352941,monthly_op_inv,monthly two-characteristic,epsilon_greedy_momentum,27,ACCEPT,False,84.0
LCB only,ACCEPT,constant_a024,0.0303401453511756,0.1129765837037037,0,1,0.1198806176470588,0.0111216764705882,monthly_op_inv,monthly two-characteristic,epsilon_greedy_momentum,27,ACCEPT,False,84.0
Risk only,ABSTAIN,constant_a020,-0.028355,0.1129765837037037,0,0,0.0841401470588235,0.0115204044117647,monthly_op_inv,monthly two-characteristic,epsilon_greedy_momentum,27,ACCEPT,True,84.0
SCROPE++,ACCEPT,risk_adjusted_12,0.21009294957930005,0.1129765837037037,0,0,0.1003040588235294,0.0146514558823529,monthly_op_inv,monthly two-characteristic,low_overlap_concentration,7,ACCEPT,False,80.0
Support only,ACCEPT,momentum_12,134.99999999999963,0.1129765837037037,0,1,0.1192434999999999,0.0138855882352941,monthly_op_inv,monthly two-characteristic,low_overlap_concentration,7,ACCEPT,False,80.0
LCB only,ACCEPT,ridge_return_train_only,0.0597914138710757,0.1129765837037037,0,0,0.1089461470588235,0.0145217352941176,monthly_op_inv,monthly two-characteristic,low_overlap_concentration,7,ACCEPT,False,80.0
Risk only,ABSTAIN,constant_a004,-0.011831,0.1129765837037037,0,0,0.1508909705882352,0.0083111323529411,monthly_op_inv,monthly two-characteristic,low_overlap_concentration,7,ACCEPT,True,80.0
SCROPE++,ACCEPT,constant_a024,0.10582323381613934,0.1129765837037037,1,1,0.1198806176470588,0.0111216764705882,monthly_op_inv,monthly two-characteristic,low_overlap_concentration,17,ACCEPT,False,85.0
Support only,ACCEPT,momentum_12,133.9999999999996,0.1129765837037037,0,1,0.1192434999999999,0.0138855882352941,monthly_op_inv,monthly two-characteristic,low_overlap_concentration,17,ACCEPT,False,85.0
LCB only,ACCEPT,ridge_return_train_only,0.0620336022491787,0.1129765837037037,0,0,0.1089461470588235,0.0135856397058823,monthly_op_inv,monthly two-characteristic,low_overlap_concentration,17,ACCEPT,False,85.0
Risk only,ABSTAIN,ridge_return_train_only,-0.027757,0.1129765837037037,0,0,0.1089461470588235,0.0135856397058823,monthly_op_inv,monthly two-characteristic,low_overlap_concentration,17,ACCEPT,True,85.0
SCROPE++,ACCEPT,constant_a004,0.07626367129766476,0.1129765837037037,1,1,0.1508909705882352,0.0083111323529411,monthly_op_inv,monthly two-characteristic,low_overlap_concentration,27,ACCEPT,False,84.0
Support only,ACCEPT,momentum_12,135.99999999999966,0.1129765837037037,0,1,0.1192434999999999,0.0138855882352941,monthly_op_inv,monthly two-characteristic,low_overlap_concentration,27,ACCEPT,False,84.0
LCB only,ACCEPT,ridge_return_train_only,0.060680225021078,0.1129765837037037,0,0,0.1066243823529411,0.0144555808823529,monthly_op_inv,monthly two-characteristic,low_overlap_concentration,27,ACCEPT,False,84.0
